Date;Download;Upload;Ping
2020/11/19 13:15:25;88.97;89.5;4.36
2020/11/19 13:20:25;88.79;89.34;4.02
2020/11/19 13:25:25;89.32;89.47;5.2
2020/11/19 13:30:25;86.32;89.45;3.96
2020/11/19 13:35:25;88.64;89.42;4.27
2020/11/19 13:40:24;88.61;89.39;4.42
2020/11/19 13:45:25;89.13;89.78;3.95
2020/11/19 13:50:24;89.26;89.42;3.97
2020/11/19 13:55:25;89.03;89.27;3.89
2020/11/19 14:00:25;89.21;89.11;4.11
2020/11/19 14:05:25;89.09;89.75;4.15
2020/11/19 14:10:25;88.99;89.57;4.49
2020/11/19 14:15:25;89.14;89.76;4.02
2020/11/19 14:20:25;89.04;89.48;4.09
2020/11/19 14:25:24;89.13;89.24;3.96
2020/11/19 14:30:25;89.05;89.62;4.09
2020/11/19 14:35:25;89.23;89.3;4.03
2020/11/19 14:40:25;88.99;89.47;4.77
2020/11/19 14:45:25;89.09;89.36;4.08
2020/11/19 14:50:25;89.13;89.54;4.08
2020/11/19 14:55:25;88.66;89.39;4.6
2020/11/19 15:00:25;88.56;89.63;4.92
2020/11/19 15:05:25;89.25;89.21;4.18
2020/11/19 15:10:25;89.07;89.39;4.32
2020/11/19 15:15:25;89.08;89.45;4.07
2020/11/19 15:20:25;89.05;89.36;4.73
2020/11/19 15:25:25;88.59;89.54;4.37
2020/11/19 15:30:25;89.37;89.41;4.04
2020/11/19 15:35:24;88.53;89.57;4.1
2020/11/19 15:40:24;88.61;89.38;4.05
2020/11/19 15:45:24;88.83;89.08;4.57
2020/11/19 15:50:24;89.06;89.58;4.17
2020/11/19 15:55:24;88.19;89.57;4.25
2020/11/19 16:00:25;89.03;89.51;4.73
2020/11/19 16:05:25;89.27;89.46;4.15
2020/11/19 16:10:25;89.02;89.76;4.03
2020/11/19 16:15:25;89.35;89.65;3.98
2020/11/19 16:20:25;89.36;89.3;4.52
2020/11/19 16:25:25;89.31;89.64;4.05
2020/11/19 16:30:25;89.41;89.58;3.98
2020/11/19 16:35:25;89.23;89.64;4.18
2020/11/19 16:40:24;89.17;89.58;4.13
2020/11/19 16:45:25;88.72;89.58;4.63
2020/11/19 16:50:25;88.86;89.51;4.38
2020/11/19 16:55:25;89.31;89.47;4.27
2020/11/19 17:00:25;89.28;89.36;4.49
2020/11/19 17:05:25;89.35;89.69;4.54
2020/11/19 17:10:25;89.33;89.38;3.95
2020/11/19 17:15:25;89.24;89.31;3.92
2020/11/19 17:20:25;89.31;89.51;4.01
2020/11/19 17:25:25;89.23;89.57;4.06
2020/11/19 17:30:25;88.69;89.37;5.65
2020/11/19 17:35:25;86.48;89.37;3.97
2020/11/19 17:40:25;86.28;89.65;4.08
2020/11/19 17:45:25;85.76;89.44;4.12
2020/11/19 17:50:25;87.12;89.6;4.09
2020/11/19 17:55:25;84.5;88.55;4.46
2020/11/19 18:00:25;86.54;89.76;4.06
2020/11/19 18:05:25;89.27;89.21;3.98
2020/11/19 18:10:25;89.22;89.64;4.17
2020/11/19 18:15:25;89.33;89.5;4.06
2020/11/19 18:20:25;89.35;89.43;4.56
2020/11/19 18:25:25;89.23;89.5;4.08
2020/11/19 18:30:25;88.52;89.46;4.09
2020/11/19 18:35:25;89.13;89.12;4.77
2020/11/19 18:40:25;89.19;89.75;4.18
2020/11/19 18:45:24;88.9;89.18;4.08
2020/11/19 18:50:25;87.08;89.47;4.1
2020/11/19 18:55:25;87.33;88.95;4.15
2020/11/19 19:00:25;88.93;89.64;4.74
2020/11/19 19:05:24;89.2;89.39;4.06
2020/11/19 19:10:25;84.17;89.51;4.05
2020/11/19 19:15:25;89.02;89.58;4.13
2020/11/19 19:20:25;88.54;89.26;3.94
2020/11/19 19:25:24;85.53;89.88;4.06
2020/11/19 19:30:25;89.17;89.41;4.68
2020/11/19 19:40:25;88.95;88.86;4.21
2020/11/19 19:45:25;88.74;89.44;4.49
2020/11/19 19:50:25;87.08;89.56;3.97
2020/11/19 19:55:24;88.33;89.63;4.63
2020/11/19 20:00:24;88.83;89.59;4.0
2020/11/19 20:05:24;88.76;89.62;4.11
2020/11/19 20:10:25;88.83;89.82;4.02
2020/11/19 20:15:25;89.01;89.36;4.12
2020/11/19 20:20:24;88.57;89.76;4.02
2020/11/19 20:25:24;89.26;89.38;4.47
2020/11/19 20:30:24;89.12;89.47;4.12
2020/11/19 20:35:24;87.5;89.62;3.95
2020/11/19 20:40:24;87.78;89.1;4.03
2020/11/19 20:45:24;87.47;89.85;4.23
2020/11/19 20:50:25;87.06;89.38;4.71
2020/11/19 20:55:25;87.35;89.0;4.27
2020/11/19 21:00:25;86.68;89.52;4.75
2020/11/19 21:05:25;87.64;89.16;3.95
2020/11/19 21:10:25;87.44;89.34;4.11
2020/11/19 21:15:25;87.6;89.4;4.08
2020/11/19 21:20:25;87.65;89.31;4.65
2020/11/19 21:25:25;89.06;89.41;6.25
2020/11/19 21:30:25;89.08;89.32;4.4
2020/11/19 21:35:25;89.27;89.76;4.22
2020/11/19 21:40:24;89.2;89.68;4.81
2020/11/19 21:45:25;89.0;89.37;4.61
2020/11/19 21:50:25;88.73;89.5;4.6
2020/11/19 21:55:25;88.53;89.78;4.44
2020/11/19 22:00:26;82.09;89.18;10.82
2020/11/19 22:05:25;87.6;89.9;4.83
2020/11/19 22:10:25;88.87;87.66;4.09
2020/11/19 22:15:25;89.34;89.46;5.12
2020/11/19 22:20:25;88.96;88.82;5.27
2020/11/19 22:25:25;88.88;89.49;5.22
2020/11/19 22:30:24;89.01;89.71;4.64
2020/11/19 22:35:24;86.64;89.08;3.92
2020/11/19 22:40:24;84.19;89.34;3.99
2020/11/19 22:45:24;85.88;88.74;4.06
2020/11/19 22:50:25;85.48;90.07;4.29
2020/11/19 22:55:25;89.26;89.68;4.38
2020/11/19 23:00:25;89.06;89.18;4.67
2020/11/19 23:05:25;88.57;89.66;4.86
2020/11/19 23:10:24;89.37;89.77;3.93
2020/11/19 23:15:24;88.64;89.64;4.34
2020/11/19 23:20:25;88.48;89.5;4.33
2020/11/19 23:25:24;88.97;89.27;4.2
2020/11/19 23:30:24;89.32;89.15;4.26
2020/11/19 23:35:24;89.26;89.54;4.44
2020/11/19 23:40:24;89.03;89.72;4.85
2020/11/19 23:45:25;89.2;89.7;4.07
2020/11/19 23:50:25;89.25;89.54;3.94
2020/11/19 23:55:25;89.38;89.79;4.06
2020/11/20 00:00:25;87.01;89.95;5.03
2020/11/20 00:05:26;89.16;89.57;4.01
2020/11/20 00:10:25;89.21;89.12;4.69
2020/11/20 00:15:25;89.16;88.93;4.44
2020/11/20 00:20:25;89.28;89.26;4.53
2020/11/20 00:25:25;89.06;89.26;3.97
2020/11/20 00:30:25;89.28;89.51;4.61
2020/11/20 00:35:25;89.16;89.74;4.13
2020/11/20 00:40:25;89.1;89.44;4.02
2020/11/20 00:45:25;89.33;89.67;3.95
2020/11/20 00:50:25;89.1;89.33;4.05
2020/11/20 00:55:25;88.59;89.53;4.41
2020/11/20 01:00:25;89.11;88.65;4.67
2020/11/20 01:05:25;89.32;89.82;4.11
2020/11/20 01:10:24;89.33;89.66;4.03
2020/11/20 01:15:25;88.78;89.65;4.57
2020/11/20 01:20:25;89.31;89.63;4.02
2020/11/20 01:25:24;89.37;89.43;4.55
2020/11/20 01:30:25;89.3;89.36;5.0
2020/11/20 01:35:25;89.25;89.47;3.95
2020/11/20 01:40:25;89.01;89.53;5.34
2020/11/20 01:45:25;89.22;89.83;3.97
2020/11/20 01:50:25;89.45;88.15;4.48
2020/11/20 01:55:25;89.23;89.34;4.02
2020/11/20 02:00:25;89.4;89.54;3.95
2020/11/20 02:05:25;89.33;89.7;4.05
2020/11/20 02:10:25;89.33;89.55;4.57
2020/11/20 02:15:25;89.42;89.61;4.2
2020/11/20 02:20:25;89.42;88.99;4.08
2020/11/20 02:25:24;89.36;89.04;4.06
2020/11/20 02:30:25;89.33;89.36;4.05
2020/11/20 02:35:24;89.32;89.51;4.25
2020/11/20 02:40:24;88.98;89.46;4.57
2020/11/20 02:45:24;89.37;89.54;4.0
2020/11/20 02:50:25;89.31;89.57;3.96
2020/11/20 02:55:24;89.15;89.12;3.93
2020/11/20 03:00:25;89.13;89.48;4.66
2020/11/20 03:05:24;89.43;89.68;4.4
2020/11/20 03:10:25;89.21;89.49;4.04
2020/11/20 03:15:24;89.42;89.47;4.02
2020/11/20 03:20:24;89.33;89.53;3.91
2020/11/20 03:25:24;89.38;89.44;3.86
2020/11/20 03:30:25;89.35;89.51;4.0
2020/11/20 03:35:25;89.24;89.63;3.89
2020/11/20 03:40:24;89.34;89.58;4.49
2020/11/20 03:45:25;89.31;89.51;4.43
2020/11/20 03:50:25;89.31;89.42;4.02
2020/11/20 03:55:25;89.15;89.72;4.01
2020/11/20 04:00:25;89.15;89.66;4.05
2020/11/20 04:05:25;89.34;89.7;4.19
2020/11/20 04:10:25;89.39;89.58;3.87
2020/11/20 04:15:24;89.36;89.51;4.52
2020/11/20 04:20:25;89.32;89.15;3.99
2020/11/20 04:25:25;89.31;89.33;4.08
2020/11/20 04:30:25;89.32;89.36;3.99
2020/11/20 04:35:24;89.2;89.56;4.0
2020/11/20 04:40:25;89.0;89.68;4.5
2020/11/20 04:45:25;89.17;89.46;3.94
2020/11/20 04:50:24;89.27;89.65;3.97
2020/11/20 04:55:24;89.19;89.48;4.47
2020/11/20 05:00:24;89.26;89.64;4.56
2020/11/20 05:05:24;89.1;89.85;4.5
2020/11/20 05:10:25;89.41;89.23;3.91
2020/11/20 05:15:24;89.33;89.77;4.57
2020/11/20 05:20:25;88.91;89.78;3.98
2020/11/20 05:25:25;89.37;89.38;3.87
2020/11/20 05:30:25;89.35;89.62;3.94
2020/11/20 05:35:25;89.01;89.36;4.42
2020/11/20 05:40:24;89.18;89.42;4.39
2020/11/20 05:45:24;89.17;89.45;3.99
2020/11/20 05:50:25;89.3;89.79;3.99
2020/11/20 05:55:25;89.15;88.73;4.06
2020/11/20 06:00:27;89.36;89.66;3.99
2020/11/20 06:05:25;89.18;89.54;3.89
2020/11/20 06:10:25;88.89;89.33;4.47
2020/11/20 06:15:25;89.4;89.35;4.0
2020/11/20 06:20:25;89.34;89.18;4.2
2020/11/20 06:25:27;89.01;89.29;5.03
2020/11/20 06:30:25;89.32;89.66;4.47
2020/11/20 06:35:25;89.33;89.1;3.96
2020/11/20 06:40:24;89.34;89.63;4.0
2020/11/20 06:45:24;88.68;89.65;4.43
2020/11/20 06:50:24;89.17;89.42;4.04
2020/11/20 06:55:24;89.36;89.54;4.03
2020/11/20 07:00:25;89.21;85.09;5.05
2020/11/20 07:05:25;89.31;89.83;4.63
2020/11/20 07:10:24;89.35;89.46;4.07
2020/11/20 07:15:25;89.35;89.59;4.47
2020/11/20 07:20:25;89.38;89.44;4.01
2020/11/20 07:25:25;89.31;89.51;3.94
2020/11/20 07:30:25;89.07;89.77;4.54
2020/11/20 07:35:25;89.34;89.48;3.96
2020/11/20 07:40:25;89.27;89.94;3.93
2020/11/20 07:45:24;89.31;89.54;3.92
2020/11/20 07:50:25;88.73;89.68;4.45
2020/11/20 07:55:24;89.27;89.44;3.98
2020/11/20 08:00:24;89.39;89.66;3.94
2020/11/20 08:05:24;88.77;89.61;4.0
2020/11/20 08:10:25;88.86;89.21;3.93
2020/11/20 08:15:24;85.62;89.4;3.96
2020/11/20 08:20:25;89.32;89.51;4.32
2020/11/20 08:25:25;89.34;89.67;3.99
2020/11/20 08:30:25;89.33;89.6;4.05
2020/11/20 08:35:25;89.26;89.19;4.0
2020/11/20 08:40:24;89.31;89.41;4.1
2020/11/20 08:45:24;89.25;89.52;4.46
2020/11/20 08:50:24;89.2;89.66;3.99
2020/11/20 08:55:24;88.92;89.57;4.54
2020/11/20 09:00:25;87.03;89.63;4.51
2020/11/20 09:05:24;89.35;89.31;4.02
2020/11/20 09:10:24;89.26;89.53;3.91
2020/11/20 09:15:25;89.34;89.46;4.08
2020/11/20 09:20:25;89.31;89.26;4.55
2020/11/20 09:25:25;89.04;89.64;3.93
2020/11/20 09:30:25;89.14;89.15;4.01
2020/11/20 09:35:24;89.26;89.57;4.91
2020/11/20 09:40:25;89.27;89.82;4.05
2020/11/20 09:45:25;89.26;89.55;4.42
2020/11/20 09:50:25;88.63;89.4;5.04
2020/11/20 09:55:25;89.34;89.64;4.54
2020/11/20 10:00:25;89.32;89.75;4.5
2020/11/20 10:05:25;89.42;89.16;3.98
2020/11/20 10:10:25;88.69;89.46;4.07
2020/11/20 10:15:24;89.37;89.71;4.01
2020/11/20 10:20:24;86.11;89.44;4.45
2020/11/20 10:25:25;89.34;89.54;3.97
2020/11/20 10:30:25;89.04;89.62;3.95
2020/11/20 10:35:25;88.81;89.63;3.88
2020/11/20 10:40:25;88.15;89.15;4.1
2020/11/20 10:45:25;88.34;89.78;4.18
2020/11/20 10:50:25;88.81;89.47;4.37
2020/11/20 10:55:24;88.89;89.78;4.03
2020/11/20 11:00:24;87.83;89.66;3.98
2020/11/20 11:05:24;89.06;89.7;4.06
2020/11/20 11:10:25;86.91;89.35;4.16
2020/11/20 11:15:25;89.05;89.51;4.54
2020/11/20 11:20:25;89.09;89.61;4.08
2020/11/20 11:25:24;89.14;89.67;4.0
2020/11/20 11:30:24;89.06;89.47;4.09
2020/11/20 11:35:25;89.1;89.72;4.03
2020/11/20 11:40:24;88.47;89.53;4.42
2020/11/20 11:45:24;89.18;89.5;3.98
2020/11/20 11:50:24;89.25;89.38;4.05
2020/11/20 11:55:25;89.15;89.86;4.04
2020/11/20 12:00:25;89.2;89.62;3.93
2020/11/20 12:05:24;89.24;89.57;4.17
2020/11/20 12:10:24;89.26;89.75;4.56
2020/11/20 12:15:24;89.14;89.54;4.1
2020/11/20 12:20:25;89.17;89.46;4.11
2020/11/20 12:25:25;88.67;89.59;3.96
2020/11/20 12:30:25;89.16;89.65;4.47
2020/11/20 12:35:25;88.92;89.65;3.96
2020/11/20 12:40:25;89.3;89.59;4.04
2020/11/20 12:45:25;89.06;89.6;4.53
2020/11/20 12:50:25;89.13;89.74;3.99
2020/11/20 12:55:25;87.53;89.36;4.57
2020/11/20 13:00:25;88.77;89.35;4.69
2020/11/20 13:05:24;87.29;89.68;3.93
2020/11/20 13:10:25;86.92;89.52;4.72
2020/11/20 13:15:25;84.34;89.5;4.04
2020/11/20 13:20:25;89.35;89.35;4.09
2020/11/20 13:25:25;89.29;89.39;4.05
2020/11/20 13:30:25;89.25;89.44;4.1
2020/11/20 13:35:25;83.67;89.61;4.45
2020/11/20 13:40:25;89.25;89.34;4.06
2020/11/20 13:45:25;87.21;89.41;4.54
2020/11/20 13:50:25;89.01;89.11;4.88
2020/11/20 13:55:25;89.29;89.64;3.96
2020/11/20 14:00:25;89.43;89.42;4.06
2020/11/20 14:05:25;88.96;89.73;4.5
2020/11/20 14:10:25;89.24;89.27;3.98
2020/11/20 14:15:25;89.25;89.57;3.97
2020/11/20 14:20:25;89.36;89.85;4.02
2020/11/20 14:25:25;89.04;89.52;4.0
2020/11/20 14:30:24;89.28;89.59;4.41
2020/11/20 14:35:25;89.03;89.68;3.96
2020/11/20 14:40:25;89.39;89.72;4.14
2020/11/20 14:45:24;89.1;89.6;4.05
2020/11/20 14:50:25;89.14;89.62;4.59
2020/11/20 14:55:25;89.19;89.58;4.08
2020/11/20 15:00:24;89.16;89.71;4.54
2020/11/20 15:05:24;88.67;89.43;4.27
2020/11/20 15:10:24;89.12;89.49;4.12
2020/11/20 15:15:24;89.31;89.4;3.94
2020/11/20 15:20:25;88.39;89.52;3.97
2020/11/20 15:25:25;88.88;89.24;4.05
2020/11/20 15:30:24;88.66;87.05;4.21
2020/11/20 15:35:24;88.71;89.57;4.51
2020/11/20 15:40:24;88.58;89.74;4.08
2020/11/20 15:45:25;89.05;89.11;4.34
2020/11/20 15:50:25;88.93;89.75;4.06
2020/11/20 15:55:24;88.6;89.32;4.14
2020/11/20 16:00:25;88.11;89.26;4.06
2020/11/20 16:05:25;88.27;89.28;4.06
2020/11/20 16:10:25;88.5;89.62;4.01
2020/11/20 16:15:25;88.49;89.54;4.69
2020/11/20 16:20:25;88.47;89.44;4.47
2020/11/20 16:25:25;88.41;89.57;4.64
2020/11/20 16:30:25;88.46;89.37;4.12
2020/11/20 16:35:25;88.7;89.6;4.02
2020/11/20 16:40:25;88.59;89.57;4.17
2020/11/20 16:45:24;88.74;89.3;4.54
2020/11/20 16:50:25;88.82;89.34;3.95
2020/11/20 16:55:24;88.94;88.98;4.1
2020/11/20 17:00:24;89.02;89.82;4.43
2020/11/20 17:05:25;88.93;89.05;4.05
2020/11/20 17:10:25;88.61;89.48;4.79
2020/11/20 17:15:24;86.48;89.35;3.94
2020/11/20 17:20:25;87.38;89.52;4.76
2020/11/20 17:25:25;87.91;89.57;3.94
2020/11/20 17:30:25;88.0;89.8;4.06
2020/11/20 17:35:25;89.28;89.63;3.97
2020/11/20 17:40:25;89.32;89.18;4.59
2020/11/20 17:45:25;89.3;89.83;3.94
2020/11/20 17:50:25;88.59;89.59;4.04
2020/11/20 17:55:25;88.58;89.41;3.97
2020/11/20 18:00:24;88.64;89.34;4.47
2020/11/20 18:05:25;86.88;89.33;4.0
2020/11/20 18:10:25;84.89;89.66;4.05
2020/11/20 18:15:25;88.29;89.56;4.07
2020/11/20 18:20:25;86.29;82.68;3.96
2020/11/20 18:25:25;87.05;89.32;4.42
2020/11/20 18:30:25;88.17;89.79;4.19
2020/11/20 18:35:24;87.09;89.58;4.04
2020/11/20 18:40:24;85.88;89.54;4.0
2020/11/20 18:45:24;86.3;89.23;4.45
2020/11/20 18:50:24;86.37;89.71;4.03
2020/11/20 18:55:24;86.65;89.94;3.96
2020/11/20 19:00:24;85.49;89.79;4.42
2020/11/20 19:05:24;87.59;89.75;4.61
2020/11/20 19:10:25;87.41;89.3;4.15
2020/11/20 19:15:25;89.19;89.57;4.65
2020/11/20 19:20:25;89.35;89.43;4.15
2020/11/20 19:25:25;88.61;89.54;4.43
2020/11/20 19:30:25;87.53;89.83;4.51
2020/11/20 19:35:25;87.68;89.59;4.07
2020/11/20 19:40:25;87.79;89.57;4.38
2020/11/20 19:45:24;87.67;89.4;3.94
2020/11/20 19:50:24;87.72;89.44;4.04
2020/11/20 19:55:24;86.85;89.64;3.94
2020/11/20 20:00:25;87.63;89.55;4.08
2020/11/20 20:05:25;87.41;89.72;4.44
2020/11/20 20:10:25;88.34;89.6;4.15
2020/11/20 20:15:25;87.74;89.29;4.23
2020/11/20 20:20:25;87.47;89.54;4.12
2020/11/20 20:25:25;87.47;89.34;4.89
2020/11/20 20:30:25;87.86;89.6;3.96
2020/11/20 20:35:25;87.09;89.19;4.06
2020/11/20 20:40:24;87.67;89.34;4.17
2020/11/20 20:45:24;87.7;89.55;4.5
2020/11/20 20:50:25;87.75;89.75;4.06
2020/11/20 20:55:25;87.13;89.42;4.04
2020/11/20 21:00:25;87.55;88.92;4.6
2020/11/20 21:05:25;89.3;89.67;3.91
2020/11/20 21:10:25;89.32;89.02;4.59
2020/11/20 21:15:25;87.58;89.32;4.02
2020/11/20 21:20:25;89.19;89.47;4.75
2020/11/20 21:25:25;89.13;89.75;3.92
2020/11/20 21:30:25;87.93;89.49;4.0
2020/11/20 21:35:25;88.94;89.16;4.06
2020/11/20 21:40:25;84.39;89.58;3.99
2020/11/20 21:45:25;88.07;89.7;3.98
2020/11/20 21:50:25;89.42;89.85;3.89
2020/11/20 21:55:24;89.23;89.4;3.91
2020/11/20 22:00:24;88.89;89.49;4.41
2020/11/20 22:05:24;88.32;89.56;4.08
2020/11/20 22:10:25;89.27;89.43;3.98
2020/11/20 22:15:25;86.52;89.23;5.2
2020/11/20 22:20:25;89.36;89.3;4.54
2020/11/20 22:25:25;89.28;89.48;4.12
2020/11/20 22:30:24;87.02;89.51;3.98
2020/11/20 22:35:24;86.88;89.58;4.15
2020/11/20 22:40:25;89.14;89.31;4.07
2020/11/20 22:45:25;86.06;89.11;4.22
2020/11/20 22:50:25;86.17;89.79;4.65
2020/11/20 22:55:25;87.81;89.61;4.14
2020/11/20 23:00:26;79.56;89.5;4.64
2020/11/20 23:05:24;88.39;89.73;4.66
2020/11/20 23:10:25;86.87;87.48;3.95
2020/11/20 23:15:24;86.58;89.33;4.19
2020/11/20 23:20:25;87.49;89.79;4.07
2020/11/20 23:25:25;83.59;89.93;4.1
2020/11/20 23:30:25;89.07;89.56;4.25
2020/11/20 23:35:25;89.31;89.34;3.92
2020/11/20 23:40:25;89.25;89.57;4.0
2020/11/20 23:45:25;85.98;89.31;4.16
2020/11/20 23:50:25;86.38;89.6;4.0
2020/11/20 23:55:24;89.39;89.73;4.01
2020/11/21 00:00:25;88.49;89.58;4.57
2020/11/21 00:05:26;88.58;89.38;4.07
2020/11/21 00:10:25;82.02;89.38;4.56
2020/11/21 00:15:25;88.63;89.58;4.56
2020/11/21 00:20:24;79.83;89.36;4.14
2020/11/21 00:25:25;80.89;88.93;4.55
2020/11/21 00:30:25;88.56;89.16;3.92
2020/11/21 00:35:24;88.73;89.69;4.03
2020/11/21 00:40:24;89.23;89.36;4.42
2020/11/21 00:45:24;89.32;89.58;3.97
2020/11/21 00:50:25;89.21;89.27;4.48
2020/11/21 00:55:25;89.18;89.72;4.07
2020/11/21 01:00:24;89.27;89.26;4.75
2020/11/21 01:05:24;89.43;89.61;3.96
2020/11/21 01:10:24;89.32;89.41;4.47
2020/11/21 01:15:25;88.76;89.39;3.91
2020/11/21 01:20:25;89.33;89.49;3.94
2020/11/21 01:25:25;88.52;89.44;4.03
2020/11/21 01:30:25;89.11;89.73;3.96
2020/11/21 01:35:24;89.22;89.61;3.91
2020/11/21 01:40:24;89.35;89.5;4.45
2020/11/21 01:45:24;89.25;89.66;3.99
2020/11/21 01:50:24;89.37;89.65;3.96
2020/11/21 01:55:25;87.15;89.49;5.01
2020/11/21 02:00:24;89.33;89.62;4.0
2020/11/21 02:05:25;87.12;89.02;4.43
2020/11/21 02:10:25;89.37;89.59;4.16
2020/11/21 02:15:25;89.3;89.55;4.02
2020/11/21 02:20:25;89.33;89.59;4.52
2020/11/21 02:25:25;89.28;88.98;4.16
2020/11/21 02:30:24;89.39;89.6;3.98
2020/11/21 02:35:24;89.13;89.58;3.93
2020/11/21 02:40:25;89.39;89.49;4.52
2020/11/21 02:45:24;89.34;89.41;4.48
2020/11/21 02:50:25;89.27;89.15;4.04
2020/11/21 02:55:25;89.35;89.55;4.03
2020/11/21 03:00:25;89.23;89.57;4.31
2020/11/21 03:05:25;89.37;89.51;3.97
2020/11/21 03:10:24;89.25;89.39;3.98
2020/11/21 03:15:24;89.41;89.61;4.47
2020/11/21 03:20:24;89.43;89.54;3.92
2020/11/21 03:25:25;89.29;89.58;3.93
2020/11/21 03:30:24;89.11;89.31;3.93
2020/11/21 03:35:25;89.2;89.77;4.22
2020/11/21 03:40:25;88.83;89.31;4.54
2020/11/21 03:45:24;89.29;89.61;4.02
2020/11/21 03:50:24;89.35;89.67;3.88
2020/11/21 03:55:24;89.28;89.79;4.04
2020/11/21 04:00:25;88.85;89.72;3.96
2020/11/21 04:05:25;89.31;89.61;4.06
2020/11/21 04:10:25;89.38;89.6;4.36
2020/11/21 04:15:25;89.29;89.52;3.96
2020/11/21 04:20:25;89.33;89.4;3.93
2020/11/21 04:25:25;89.22;89.64;3.96
2020/11/21 04:30:25;89.07;89.41;3.96
2020/11/21 04:35:25;89.13;89.74;3.97
2020/11/21 04:40:24;89.33;89.48;4.52
2020/11/21 04:45:24;89.08;89.39;4.59
2020/11/21 04:50:24;88.91;89.17;4.46
2020/11/21 04:55:25;89.18;89.48;3.99
2020/11/21 05:00:24;89.1;89.58;4.56
2020/11/21 05:05:24;89.16;89.56;4.02
2020/11/21 05:10:25;89.15;89.55;5.12
2020/11/21 05:15:25;89.35;89.71;4.0
2020/11/21 05:20:25;89.27;89.77;4.52
2020/11/21 05:25:25;89.12;89.66;4.01
2020/11/21 05:30:25;89.23;89.34;3.98
2020/11/21 05:35:25;88.94;89.17;3.95
2020/11/21 05:40:25;89.3;89.3;4.0
2020/11/21 05:45:25;89.35;89.76;3.94
2020/11/21 05:50:25;89.35;89.55;4.42
2020/11/21 05:55:27;89.22;89.13;4.21
2020/11/21 06:00:27;89.16;89.66;3.97
2020/11/21 06:05:25;89.32;89.47;3.97
2020/11/21 06:10:24;89.31;89.31;3.96
2020/11/21 06:15:24;88.69;89.44;4.43
2020/11/21 06:20:25;89.22;89.18;4.46
2020/11/21 06:25:26;89.31;89.4;3.91
2020/11/21 06:30:24;89.07;89.55;4.75
2020/11/21 06:35:24;89.36;89.57;3.96
2020/11/21 06:40:25;89.14;89.28;4.46
2020/11/21 06:45:25;89.29;89.62;3.94
2020/11/21 06:50:25;89.43;89.77;4.01
2020/11/21 06:55:25;89.05;89.61;3.96
2020/11/21 07:00:25;88.97;89.36;4.49
2020/11/21 07:05:25;89.41;89.71;4.05
2020/11/21 07:10:25;89.23;89.68;4.03
2020/11/21 07:15:24;88.93;89.37;3.93
2020/11/21 07:20:25;89.13;89.24;3.96
2020/11/21 07:25:25;89.39;89.72;3.99
2020/11/21 07:30:25;89.39;89.7;4.03
2020/11/21 07:35:25;89.3;89.52;4.04
2020/11/21 07:40:24;89.35;89.35;4.03
2020/11/21 07:45:25;89.4;89.41;3.96
2020/11/21 07:50:24;89.25;89.58;4.63
2020/11/21 07:55:24;89.33;89.32;3.99
2020/11/21 08:00:25;89.36;89.45;4.02
2020/11/21 08:05:25;89.25;89.58;3.96
2020/11/21 08:10:25;89.31;89.4;3.98
2020/11/21 08:15:25;89.23;89.31;4.04
2020/11/21 08:20:25;89.26;89.79;3.96
2020/11/21 08:25:25;89.31;89.44;4.12
2020/11/21 08:30:24;88.17;89.77;4.53
2020/11/21 08:35:25;89.21;89.67;4.0
2020/11/21 08:40:24;89.07;89.36;4.01
2020/11/21 08:45:24;89.33;89.69;4.03
2020/11/21 08:50:25;86.44;89.61;4.26
2020/11/21 08:55:25;89.29;89.75;4.02
2020/11/21 09:00:24;88.32;89.59;4.65
2020/11/21 09:05:25;89.22;89.42;4.0
2020/11/21 09:10:25;89.3;89.65;3.91
2020/11/21 09:15:25;89.35;89.55;4.03
2020/11/21 09:20:25;89.33;89.17;4.48
2020/11/21 09:25:25;89.27;89.49;4.03
2020/11/21 09:30:26;86.3;89.1;4.33
2020/11/21 09:35:24;87.95;88.65;4.6
2020/11/21 09:40:25;89.01;89.46;3.96
2020/11/21 09:45:25;89.02;89.66;4.58
2020/11/21 09:50:25;89.3;89.31;4.01
2020/11/21 09:55:25;89.05;89.61;4.51
2020/11/21 10:00:25;89.2;89.76;4.0
2020/11/21 10:05:25;89.43;89.48;3.94
2020/11/21 10:10:25;89.25;89.02;3.9
2020/11/21 10:15:24;89.43;89.74;4.42
2020/11/21 10:20:25;88.71;89.57;3.93
2020/11/21 10:25:25;89.15;89.6;4.0
2020/11/21 10:30:25;88.71;89.14;4.09
2020/11/21 10:35:25;89.28;89.75;4.37
2020/11/21 10:40:25;89.25;89.56;4.43
2020/11/21 10:45:25;88.53;89.28;4.05
2020/11/21 10:50:25;86.95;89.87;4.09
2020/11/21 10:55:25;87.4;89.47;3.96
2020/11/21 11:00:25;89.09;88.93;4.62
2020/11/21 11:05:25;88.98;89.64;4.53
2020/11/21 11:10:25;88.98;89.25;4.51
2020/11/21 11:15:25;89.26;89.72;4.01
2020/11/21 11:20:25;89.33;89.56;4.22
2020/11/21 11:25:25;89.23;89.67;4.06
2020/11/21 11:30:25;89.19;89.57;4.26
2020/11/21 11:35:24;88.52;89.66;4.09
2020/11/21 11:40:24;89.25;89.62;3.99
2020/11/21 11:45:24;89.27;89.78;4.46
2020/11/21 11:50:25;89.01;89.44;4.41
